EnglishText,UrduText
"And surely We had awarded Ibrahim ( Abraham ) understanding and guidance ( commensurate with his rank ) well before , and We knew full well his ( competence and capability ) .",اور بیشک ہم نے پہلے سے ہی ابراہیم علیہ السلام کو ان کے مرتبہ کے مطابق فہم و ہدایت دے رکھی تھی اور ہم ان کی استعداد و اہلیت کو خوب جاننے والے تھے ۔
"When he said to his father ( i . e . uncle ) and his people : What idols are these ( whose worship ) you are stuck to , squatting ?",جب انہوں نے اپنے باپ چچا اور اپنی قوم سے فرمایا : یہ کیسی مورتیاں ہیں جن کی پرستش پر تم جمے بیٹھے ہو ۔
They said : We found our fathers worshipping them .,وہ بولے : ہم نے اپنے باپ دادا کو انہی کی پرستش کرتے پایا تھا ۔
Ibrahim ( Abraham ) said : Surely you and your fathers ( all ) were in manifest error .,ابراہیم علیہ السلام نے فرمایا : بیشک تم اور تمہارے باپ دادا سب صریح گمراہی میں تھے ۔
"They said : Have you ( alone ) brought the truth , or are you ( just ) one of the entertainers ?",وہ بولے : کیا صرف تم ہی حق لائے ہو یا تم محض تماشا گروں میں سے ہو ۔
"Ibrahim ( Abraham ) said : The truth is that your Lord Who created them ( all ) is the Lord of the heavens and the earth , and I am of those who bear witness to this ( truth ) .",ابراہیم علیہ السلام نے فرمایا : بلکہ تمہارا رب آسمانوں اور زمین کا رب ہے جس نے ان سب کو پیدا فرمایا اور میں اس بات پر گواہی دینے والوں میں سے ہوں ۔
"And I swear by Allah , I shall certainly implement a plan against your idols after you turn back and go away .",اور اﷲ کی قسم ! میں تمہارے بتوں کے ساتھ ضرور ایک تدبیر عمل میں لاؤں گا اس کے بعد کہ جب تم پیٹھ پھیر کر پلٹ جاؤ گے ۔
Then Ibrahim ( Abraham ) broke those ( idols ) into pieces except the biggest ( idol ) so that they might turn to it .,پھر ابراہیم علیہ السلام نے ان بتوں کو ٹکڑے ٹکڑے کر ڈالا سوائے بڑے بُت کے تاکہ وہ لوگ اس کی طرف رجوع کریں ۔
They said : Who has done this to our gods ? Surely he is of the wrongdoers .,وہ کہنے لگے : ہمارے معبودوں کا یہ حال کس نے کیا ہے ؟ بیشک وہ ضرور ظالموں میں سے ہے ۔
( Some of the ) people said : We have heard of a young man who speaks of them ( with denial and disgust ) . He is known as Ibrahim ( Abraham ) .,کچھ لوگ بولے : ہم نے ایک نوجوان کا سنا ہے جو ان کا ذکر انکار و تنقید سے کرتا ہے اسے ابراہیم کہا جاتا ہے ۔
They said : Bring him before the people so that they may see ( him ) .,وہ بولے : اسے لوگوں کے سامنے لے آؤ تاکہ وہ اسے دیکھ لیں ۔
"( When Ibrahim [ Abraham ] came ) they said : O Ibrahim ( Abraham ) , is it you who have done this to our gods ?",جب ابراہیم علیہ السلام آئے تو وہ کہنے لگے : کیا تم نے ہی ہمارے معبودوں کے ساتھ یہ حال کیا ہے اے ابراہیم ۔
"He said : Nay , this biggest ( idol ) of them would have done this . So ask these very ( idols ) if they can speak .",آپ نے فرمایا : بلکہ یہ کام ان کے اس بڑے بت نے کیا ہوگا تو ان بتوں سے ہی پوچھو اگر وہ بول سکتے ہیں ۔
Then they turned to their own ( reflections ) and said : Surely you yourselves have become the wrongdoers ( by worshipping these helpless idols incapable of doing anything ) .,پھر وہ اپنی ہی سوچوں کی طرف پلٹ گئے تو کہنے لگے : بیشک تم خود ہی ان مجبور و بے بس بتوں کی پوجا کر کے ظالم ہوگئے ہو ۔
"Then they were turned upside down upon their heads ( i . e . their thinking reverted and they said : Ibrahim [ Abraham ] ) , surely you yourself know that they do not speak .",پھر وہ اپنے سروں کے بل اوندھے کر دیئے گئے یعنی ان کی عقلیں اوندھی ہوگئیں اور کہنے لگے : بیشک اے ابراہیم ! تم خود ہی جانتے ہو کہ یہ تو بولتے نہیں ہیں ۔
( Ibrahim [ Abraham ] ) said : Then do you worship apart from Allah these ( idols ) which can neither bring you any benefit nor do you any harm ?,ابراہیم علیہ السلام نے فرمایا : پھر کیا تم اﷲ کو چھوڑ کر ان مورتیوں کو پوجتے ہو جو نہ تمہیں کچھ نفع دے سکتی ہیں اور نہ تمہیں نقصان پہنچا سکتی ہیں ۔
Fie on you and ( also ) on these ( idols ) that you worship apart from Allah . Do you not then have sense ?,تف ہے تم پر بھی اور ان بتوں پر بھی جنہیں تم اﷲ کے سوا پوجتے ہو ، تو کیا تم عقل نہیں رکھتے ۔
They said : Burn him and help your ( ruined ) gods if you have to do ( something ) .,وہ بولے : اس کو جلا دو اور اپنے تباہ حال معبودوں کی مدد کرو اگر تم کچھ کرنے والے ہو ۔
"We said : Fire , be cool and become absolute safety for Ibrahim ( Abraham ) .",ہم نے فرمایا : اے آگ ! تو ابراہیم پر ٹھنڈی اور سراپا سلامتی ہو جا ۔
And they had intended an evil plot against Ibrahim ( Abraham ) but We failed them badly .,اور انہوں نے ابراہیم علیہ السلام کے ساتھ بری چال کا ارادہ کیا تھا مگر ہم نے انہیں بری طرح ناکام کر دیا ۔
"And ( from Iraq ) We rescued Ibrahim ( Abraham ) and Lut ( Lot , his nephew , the son of his brother Haran , ) towards ( Syria ) , the land in which We have placed blessings for the people of the world .",اور ہم ابراہیم علیہ السلام کو اور لوط علیہ السلام کو جو آپ کے بھتیجے یعنی آپ کے بھائی ہاران کے بیٹے تھے بچا کر عراق سے اس سرزمینِ شام کی طرف لے گئے جس میں ہم نے جہان والوں کے لئے برکتیں رکھی ہیں ۔
"And We blessed him with ( a son ) Ishaq ( Isaac ) and ( by his prayer a grandson ) Yaqub ( Jacob ) in addition , and We made all of them pious .",اور ہم نے انہیں فرزند اسحاق علیہ السلام بخشا اور پوتا یعقوب علیہ السلام ان کی دعا سے اضافی بخشا ، اور ہم نے ان سب کو صالح بنایا تھا ۔
"And We made them the leaders ( of mankind ) who guided ( people ) by Our Command and We sent to them Revelation ( giving commands ) to do good deeds , establish Prayer and pay Zakat ( the Alms - due ) . And All of them were Our devoted worshippers .",اور ہم نے انہیں انسانیت کا پیشوا بنایا وہ لوگوں کو ہمارے حکم سے ہدایت کرتے تھے اور ہم نے ان کی طرف اَعمالِ خیر اور نماز قائم کرنے اور زکوٰۃ ادا کرنے کے احکام کی وحی بھیجی ، اور وہ سب ہمارے عبادت گزار تھے ۔
And We ( also ) bestowed upon Lut ( Lot ) wisdom and knowledge and We delivered him from the town whose people practised filthy deeds . They were indeed a people with extremely evil ( and ) immoral character .,اور لوط علیہ السلام کو بھی ہم نے حکمت اور علم سے نوازا تھا اور ہم نے انہیں اس بستی سے نجات دی جہاں کے لوگ گندے کام کیا کرتے تھے ۔ بیشک وہ بہت ہی بری اور بد کردار قوم تھی ۔
And We admitted Lut ( Lot ) to the fold of Our Mercy . Truly he was of the pious .,اور ہم نے لوط علیہ السلام کو اپنے حریمِ رحمت میں داخل فرما لیا ۔ بیشک وہ صالحین میں سے تھے ۔
( And recall ) Nuh ( Noah as well ) when he called ( on Us ) before these ( Prophets ) . So We granted his prayer . Then We delivered him and his family from great distress and grief .,اور نوح علیہ السلام کو بھی یاد کریں جب انہوں نے ان انبیاء علیہم السلام سے پہلے ہمیں پکارا تھا سو ہم نے ان کی دعا قبول فرمائی پس ہم نے ان کو اور ان کے گھر والوں کو بڑے شدید غم و اندوہ سے نجات بخشی ۔
"And We helped him against ( most torturous circumstances of ) the people who rejected Our Revelations . Surely they ( too ) were a very evil people , so We drowned them all .",اور ہم نے اس قوم کے اذیت ناک ماحول میں ان کی مدد فرمائی جو ہماری آیتوں کو جھٹلاتے تھے ۔ بیشک وہ بھی بہت بری قوم تھی سو ہم نے ان سب کو غرق کر دیا ۔
And ( also call to mind the account of ) Dawud ( David ) and Sulaiman ( Solomon ) when both of them were to decide ( the dispute ) of a crop when the goats of a tribe unattended by the shepherd entered the field at night ( and destroyed it ) . And We were witnessing their judgment .,اور داؤد اور سلیمان علیہما السلام کا قصہ بھی یاد کریں جب وہ دونوں کھیتی کے ایک مقدمہ میں فیصلہ کرنے لگے جب ایک قوم کی بکریاں اس میں رات کے وقت بغیر چرواہے کے گھس گئی تھیں اور اس کھیتی کو تباہ کر دیا تھا ، اور ہم ان کے فیصلہ کا مشاہدہ فرما رہے تھے ۔
So We alone taught Sulaiman ( [ Solomon ] the way to make that judgment ) and blessed them all with reason and knowledge . And We made ( even ) the mountains and the birds subservient to ( the command of ) Dawud ( David ) . They all celebrated ( Our ) Praise ( with him jointly ) . And it was We Who were doing ( all this ) .,چنانچہ ہم ہی نے سلیمان علیہ السلام کو وہ فیصلہ کرنے کا طریقہ سکھایا تھا اور ہم نے ان سب کو حکمت اور علم سے نوازا تھا اور ہم نے پہاڑوں اور پرندوں تک کو داؤد علیہ السلام کے حکم کے ساتھ پابند کر دیا تھا وہ سب ان کے ساتھ مل کر تسبیح پڑھتے تھے ، اور ہم ہی یہ سب کچھ کرنے والے تھے ۔
